"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
DongThap,16/07/2018,460725,60052,32092,41841,22050,83945,03472,11694,75272,75468,72160,76442,5298,9853,8868,2508,276,09
DongThap,02/07/2018,801893,54675,45358,23805,80756,77611,47552,45678,80098,51197,10292,54870,8031,1328,2074,2084,716,64
DongThap,25/06/2018,582473,06873,27363,18317,35534,34057,62010,88955,40566,08341,69703,60280,8592,5908,9267,1839,563,82
DongThap,18/06/2018,391630,29928,82606,14720,33264,22897,64552,06595,93759,42366,53202,29546,0238,1108,2189,3927,703,15
DongThap,11/06/2018,936076,86473,18922,30227,41015,37352,19847,73440,55315,31242,93904,25892,3478,5735,5480,0562,701,51
DongThap,04/06/2018,848879,16313,82613,44886,57692,77863,60643,42862,08694,73817,70607,52784,0908,4182,3178,2689,044,17
DongThap,28/05/2018,344338,59646,76430,70136,66315,24533,91760,24754,00018,67076,21264,50605,5738,8554,4610,1248,010,06
DongThap,21/05/2018,955252,79590,80621,60252,26651,49618,15768,54250,93495,65639,81435,68721,5631,2265,8000,2095,919,04
DongThap,14/05/2018,681146,20810,63369,90339,33914,56354,90245,87152,08383,70004,21246,44655,4953,8322,7707,0439,687,83
DongThap,07/05/2018,493447,05483,55596,28169,32168,29682,28851,07260,91185,51636,94494,65145,0699,5777,8074,8228,504,80
DongThap,30/04/2018,322525,75014,16723,05000,87609,62900,81514,08630,26947,37090,36085,77034,8905,4730,2703,6319,904,07
DongThap,23/04/2018,139707,46464,12676,69757,69744,13248,85552,83093,81356,31271,89570,74626,7339,1399,9941,5771,196,81
DongThap,16/04/2018,832831,44404,93373,76758,33284,75170,85851,16391,77568,53529,60461,41354,4532,5836,4139,4431,375,16
DongThap,09/04/2018,054169,45068,02213,15439,65168,33989,61126,26162,01315,64388,72114,58347,0912,3644,8154,5085,972,80
DongThap,02/04/2018,267687,17938,46111,14378,63628,81324,01247,58789,70754,82888,60638,70348,2041,7477,1623,3693,479,47
DongThap,26/03/2018,003530,54044,31605,41793,42370,45778,93812,04493,46235,64928,49966,96386,3854,7646,2104,4874,667,80
DongThap,19/03/2018,759671,08802,29922,67444,39044,45116,43378,38556,13142,69751,39046,51220,7552,3268,7378,1607,802,24
DongThap,12/03/2018,223515,30361,23505,49390,53936,25124,22704,24040,77765,49836,37546,39907,4249,1179,8908,9822,174,75
DongThap,05/03/2018,751065,21380,78844,42417,89518,34134,04933,88498,62055,67751,29666,24151,1980,6294,1312,5991,796,37
DongThap,26/02/2018,970448,92464,00791,09156,81056,91972,66352,09813,90112,80582,72209,66933,3009,8208,7482,3596,012,70
DongThap,19/02/2018,143530,67583,96325,28878,20594,53140,33465,75778,57134,05377,52631,09849,7557,3047,7366,3788,752,58
DongThap,12/02/2018,640739,32142,74614,65616,15314,00424,94099,88342,99184,55870,79249,28962,3751,8551,3414,7185,681,62
DongThap,05/02/2018,016834,24601,07277,25854,22172,90938,14466,35979,89895,42136,65168,06239,7247,0346,2514,3939,685,30
DongThap,29/01/2018,261125,94606,77555,25876,83375,11733,16443,86418,44651,23279,44253,44529,6517,4078,8419,6655,284,07
DongThap,22/01/2018,309186,46860,26312,46357,70638,52204,50063,46620,63286,41881,67583,77964,1417,4020,0948,4342,904,90
DongThap,15/01/2018,452578,86598,22180,37123,02775,14597,65612,15491,76015,67405,81178,94379,5293,6513,9433,0781,602,86
DongThap,08/01/2018,494468,28469,89779,43884,51865,91627,10712,25386,05770,46786,97678,86649,2525,6053,1686,1970,943,79
DongThap,01/01/2018,622602,68606,05610,52136,72430,43924,34385,71978,35076,61670,39539,87208,8492,5212,8972,8762,352,58
DongThap,25/12/2017,113100,50730,33390,77899,87909,83353,90094,01340,11090,22161,64106,25654,5454,9821,1953,5621,106,54
DongThap,18/12/2017,479362,77260,48893,18609,56686,18566,14130,93210,38397,11570,24521,34576,5402,5893,7391,8734,127,39
DongThap,04/12/2017,380681,49902,02781,13315,34403,75350,95508,50886,49722,34081,44916,96439,0159,5239,9498,1957,177,81
DongThap,27/11/2017,993018,53992,41736,12404,26421,78470,38605,66519,80728,72546,08144,21154,7077,1681,3062,6511,466,42
DongThap,20/11/2017,614158,35778,80707,16680,54462,41675,87894,46939,83751,72043,52938,11132,4064,4493,4679,8328,525,76
DongThap,13/11/2017,213999,61083,05705,59220,80341,99972,42134,75298,62138,28036,47228,87802,6336,7057,3866,2050,406,66
DongThap,06/11/2017,906057,99962,19426,00547,71586,19235,17298,97599,83436,09793,70422,29854,5003,4533,2726,8101,576,80
DongThap,30/10/2017,747960,58106,18522,55973,97508,23657,91909,46487,69988,36159,09196,04177,5106,0282,5841,9605,915,48
DongThap,23/10/2017,690079,59823,88788,87451,65233,66356,93576,45405,14324,79855,93741,14608,6357,6850,1291,7627,614,95
DongThap,16/10/2017,166722,43714,04171,62226,52672,72923,51170,09657,68440,36268,63109,36503,9821,9544,3126,4886,952,96
DongThap,09/10/2017,630901,82908,78152,79441,40245,73761,54161,13940,93787,33724,04434,17562,4413,9735,7116,5827,581,96
DongThap,02/10/2017,578837,46300,46631,19164,62005,26540,32379,00426,01230,37887,42930,00423,3829,6809,8454,0220,409,51
DongThap,25/09/2017,889068,75772,69056,37905,52557,99299,64604,75722,35781,62114,59177,50750,7123,1802,8629,4769,491,98
DongThap,18/09/2017,880715,12510,37999,28597,88926,61997,65564,63681,64650,40699,51692,72644,2434,7759,3103,4056,446,02
DongThap,11/09/2017,804499,65601,32930,90433,53438,78952,64606,90816,62644,86392,35938,75490,1882,3550,7322,6301,336,88
DongThap,04/09/2017,231665,01982,79256,14382,71983,53699,98768,75468,40047,81637,95015,56243,1045,1484,8051,1931,585,49
DongThap,28/08/2017,753079,11550,94065,09789,20395,07290,85789,04257,46641,13489,61489,96424,7134,9995,7469,3750,233,86
DongThap,21/08/2017,806974,76361,54899,83720,94292,11363,97972,07527,80812,73380,16854,38485,8657,0476,3518,0260,671,91
DongThap,14/08/2017,700010,38386,96133,70902,36201,53673,08999,60310,08303,75583,12313,71643,2799,3100,9719,7127,941,99
DongThap,07/08/2017,451558,87619,37462,57563,58501,86561,32032,66094,02922,43708,01275,72891,6040,0531,5920,2031,445,82
DongThap,31/07/2017,075218,50755,69680,45897,03424,71588,95188,38451,34146,29178,03294,49332,8246,9126,9489,1497,432,59
DongThap,24/07/2017,715270,24371,89347,52091,20367,58704,08691,26172,33267,31881,40386,50040,3288,4788,5347,5584,880,10
DongThap,17/07/2017,139332,89015,47006,82529,28349,48301,82170,73425,49927,56268,10392,41561,6355,4740,4788,5500,211,53
DongThap,10/07/2017,040626,54283,76099,32938,00439,09669,81627,86765,00020,36423,42412,23265,7649,0531,8575,4101,807,64
DongThap,03/07/2017,528947,10372,15316,09827,62784,59462,33980,72728,75348,49980,05659,01815,1992,7059,5601,4011,485,61
DongThap,26/06/2017,829500,81532,82843,39790,22078,01494,52031,48188,73604,31458,30088,98588,6981,7514,6808,7934,359,80
DongThap,19/06/2017,980281,88359,91695,99829,34683,52824,99963,41927,04801,53730,06798,23047,0681,8857,8685,0224,370,54
DongThap,12/06/2017,991821,34577,36146,71021,95646,33413,77957,91770,80152,86835,18955,98916,2365,1194,2377,4004,163,25
DongThap,05/06/2017,222245,85598,80832,10173,87570,42215,27648,48503,88266,34777,99199,14090,1338,8014,8744,3006,940,03
DongThap,29/05/2017,187205,60974,74320,72674,69653,32115,48530,70097,00726,94583,11476,90746,8470,9102,2590,5114,339,87
DongThap,22/05/2017,559891,96053,35075,15950,85445,08779,72221,37679,78894,79767,88683,62947,5725,1416,8240,3395,447,69
DongThap,15/05/2017,728064,77134,23679,90625,32635,61435,67319,58965,92352,33913,71005,76243,3947,0558,8003,1611,399,54
DongThap,08/05/2017,524196,74918,28053,20602,68454,14066,10630,84750,85207,06691,74580,00969,5238,6688,2555,3920,180,51
DongThap,01/05/2017,345066,88919,42546,89206,56141,21816,19325,34057,36180,17675,35621,31806,1380,2165,0259,4236,888,47
DongThap,24/04/2017,385950,78771,17124,27389,93977,66601,18204,21361,78303,20211,09746,98056,6279,1361,8783,2720,956,35
DongThap,17/04/2017,837849,38376,65344,21967,89154,62741,69028,55553,04959,34344,84651,50799,9798,4583,7025,7074,795,28
DongThap,10/04/2017,146267,52253,86564,11824,27798,28170,05293,64149,27851,09799,19825,40224,0663,0945,6235,8717,960,40
DongThap,03/04/2017,371882,97593,84532,38302,69810,55716,65298,47243,92548,68076,82072,30211,2025,4270,3188,1016,965,88
DongThap,27/03/2017,953391,98582,75011,71554,48415,38017,46211,96971,45372,88673,65032,47082,2327,7571,5496,7115,582,80
DongThap,20/03/2017,458182,84383,59018,58212,17533,94114,84476,43373,80974,01660,40236,09461,7053,1703,8454,8866,673,05
DongThap,13/03/2017,949039,31510,19256,15323,15332,53670,86868,38949,44871,83260,48299,17756,5358,2869,2508,5726,214,18
DongThap,27/02/2017,967151,71393,73050,58687,52908,05786,66541,15688,62214,99443,36993,44861,3840,9713,1308,8940,559,80
DongThap,20/02/2017,342758,55661,39193,08633,61830,02270,98298,48778,37985,00122,95878,22271,6934,9243,5317,0469,798,22
DongThap,13/02/2017,239614,92766,25344,88217,63540,92476,37375,65182,06668,09438,13757,48545,8864,5859,7435,0607,153,59
DongThap,06/02/2017,394194,52305,55185,39295,65571,91929,42584,75842,91011,32419,43512,26201,7924,0701,5625,4535,876,05
DongThap,30/01/2017,293654,34492,99716,41010,95836,37798,73225,92693,17698,66852,91581,86587,9217,9811,1475,4952,583,16
DongThap,23/01/2017,330427,56593,13357,22544,41114,41120,56726,79389,64080,15275,59129,33430,2294,0072,8059,4646,267,13
DongThap,16/01/2017,764882,99517,20297,99554,97444,11736,37090,96806,57547,65426,44487,39651,4842,5469,5214,1057,284,19
DongThap,09/01/2017,882099,00321,39959,60720,33317,84288,55233,57645,23061,97599,21607,19276,6261,9787,8222,0877,036,76
DongThap,02/01/2017,790440,48710,91538,60180,70058,40575,09661,47897,47254,87273,13688,76509,5260,4938,4088,3973,355,95
DongThap,26/12/2016,561633,79803,84261,49712,21432,39253,96369,48417,91301,58890,74611,12497,2914,1623,3057,4221,452,12
DongThap,19/12/2016,202455,06022,53670,77335,47180,28685,76459,10233,50855,18940,60359,97999,3787,2162,5350,6426,149,13
DongThap,12/12/2016,287869,81782,64961,24225,09726,06384,65165,28257,06429,66972,29274,57722,6513,1687,9085,0920,125,63
DongThap,05/12/2016,309784,46451,95175,09170,75455,73776,22044,76801,80008,16312,71577,97464,9354,2172,1130,7446,743,43
DongThap,28/11/2016,122302,07010,97964,25810,97164,36434,93153,36830,69402,04163,07476,59621,2040,1574,0654,6415,684,49
DongThap,21/11/2016,951064,05565,35330,11372,35953,81887,90897,42751,02262,22819,67727,99745,8697,8709,5187,5653,342,21
DongThap,14/11/2016,805862,64889,39965,32199,57925,46489,68865,23520,93712,07000,28448,94243,6039,4297,6496,1970,899,60
DongThap,07/11/2016,875413,03227,72817,36968,62412,05378,43342,99752,30631,05366,10719,37776,1003,6548,2491,5830,803,84
DongThap,31/10/2016,284406,87028,18497,18520,62508,66053,43811,08336,18477,36503,25501,63119,0345,1018,4472,5709,094,11
DongThap,24/10/2016,081056,46489,41106,66993,31062,46923,18478,06899,60016,23118,06607,23106,6275,1093,0656,3632,847,60
DongThap,17/10/2016,677211,56235,42255,35207,36682,89563,36848,42727,18322,75578,20119,51894,7508,8977,5147,2790,154,99
DongThap,10/10/2016,339765,81685,95652,29133,80297,84424,83069,83280,05143,16566,62911,51139,2005,1954,4008,9716,012,11
DongThap,03/10/2016,065213,08092,78365,92043,23029,18058,61618,16284,38372,47043,86110,16113,8237,1621,2487,2303,952,39
DongThap,26/09/2016,985155,88309,63231,04659,85128,16572,85402,06561,67785,60054,44873,37939,8396,9393,4694,9870,327,07
DongThap,19/09/2016,139829,82686,67410,43400,69240,80856,28301,31379,31933,74800,70072,38636,9635,1799,1295,7257,801,12
DongThap,12/09/2016,444043,75576,15580,05322,67668,76168,58575,89784,22388,29500,53133,38151,1360,3104,3499,8724,516,16
DongThap,05/09/2016,663138,73387,77011,69136,51853,67763,47036,88402,54140,17523,53691,59522,3586,9545,8234,9456,050,14
DongThap,29/08/2016,502608,56193,53514,17008,32111,76718,88119,02317,91123,45330,05007,75961,8479,8628,3917,0519,887,60
DongThap,22/08/2016,088358,23680,82901,40621,42464,63847,24862,64937,51428,42990,79602,42704,3318,3300,1620,8593,763,06
DongThap,15/08/2016,565912,64292,69417,61096,42708,46125,79431,34422,67130,52559,91468,76561,9394,8253,7928,1262,052,63
DongThap,08/08/2016,423137,30794,65133,94206,82687,31291,97256,78391,49888,44523,53271,98910,0167,7073,3030,7794,249,48
DongThap,01/08/2016,535113,23129,72211,02121,60940,26136,76895,01418,66804,07340,90609,28108,7802,3974,6919,6596,817,25
DongThap,25/07/2016,006395,15372,31347,07466,44055,60574,16264,83223,65381,48405,23863,61478,3087,7174,6447,0032,764,43
DongThap,18/07/2016,966529,50519,04400,92525,88207,65423,66254,56186,98409,60559,68453,32326,4410,0986,3958,8076,015,01
DongThap,11/07/2016,497708,32109,55806,51642,68424,57799,87084,65019,28166,63150,86559,65661,8269,0430,9668,0902,593,50
DongThap,04/07/2016,377068,37506,70574,53468,94233,44139,88144,81097,30719,57638,32567,89294,5100,9517,9273,6876,772,77
DongThap,27/06/2016,393411,51922,23035,40334,24308,11699,45686,72025,32585,15887,80934,74728,6773,7366,5441,3640,180,83
DongThap,20/06/2016,024754,41917,22925,41755,90573,27862,58398,38314,21273,01018,96740,89929,0676,0765,2223,4101,219,82
DongThap,13/06/2016,430902,60394,01596,81812,18544,71770,23369,22029,19597,59825,94245,04288,2377,5722,7263,4817,460,06
DongThap,06/06/2016,198818,33570,31552,78429,93737,94914,56933,79721,84841,06721,75552,09803,7397,2405,1811,8745,588,55
DongThap,30/05/2016,447363,27317,92704,24234,99546,54395,18354,09194,13505,13231,59976,95524,5185,1638,5243,3034,450,81
DongThap,23/05/2016,107794,65519,87706,64499,17825,14792,56752,50063,07591,17340,38375,54808,5290,8599,6161,4205,445,41
DongThap,16/05/2016,571671,95428,05764,10324,58581,14156,59226,12744,26124,30324,19751,77202,5003,9921,3884,3979,705,37
DongThap,09/05/2016,350195,16346,02596,07219,50394,07286,92158,76984,02455,06527,32915,96310,9710,2994,6431,9627,188,96
DongThap,02/05/2016,759726,44557,26585,16768,51343,23205,37422,13018,54898,04439,39614,37843,4881,7121,0754,8073,959,71
DongThap,25/04/2016,461528,91298,30954,94178,07140,80674,84940,90385,83223,57393,09886,92752,1396,4802,4383,1753,928,95
DongThap,18/04/2016,855235,25463,46833,30394,36003,83798,51850,76630,01678,26158,41802,32110,4852,6453,0710,6727,373,47
DongThap,11/04/2016,370698,98643,50984,00444,85226,86404,04337,06785,93089,03238,61628,20775,6981,2128,1854,7232,355,28
DongThap,04/04/2016,191336,78292,00293,57858,44925,60471,10239,62221,77961,61442,16537,54927,6895,6433,5510,5551,740,77
DongThap,28/03/2016,430493,13538,90554,91430,58443,51969,76606,30733,26544,13077,97837,56904,5627,3731,0941,3553,189,17
DongThap,21/03/2016,616390,83835,42559,26047,06163,44092,52652,18576,59471,10196,21377,00493,4903,2790,7234,9850,891,05
DongThap,14/03/2016,693769,85895,13263,03892,49110,74777,45718,85775,25289,97446,62321,72973,0344,7189,8628,6017,498,94
DongThap,07/03/2016,331558,85454,23667,65627,70788,35497,02983,85516,53628,34772,75312,44240,5980,0283,9735,2310,003,54
DongThap,29/02/2016,336341,38740,48233,53872,14737,34402,78076,63872,43900,88958,70723,11558,0099,7647,6834,3525,047,51
DongThap,22/02/2016,552890,18700,77469,34539,61124,41385,19037,81429,36737,20940,32479,25673,0849,3234,8341,6704,315,76
DongThap,15/02/2016,840436,69680,46926,88781,37510,62832,65907,77897,16669,21132,84181,21689,8342,7406,4327,8242,746,01
DongThap,08/02/2016,816262,58965,47006,57496,44266,12637,53506,57739,35540,39631,12674,36461,0006,4440,1714,1742,822,70
DongThap,01/02/2016,330285,33293,52969,30718,72986,14192,79421,60427,45660,28220,06488,90713,9890,3245,8539,2793,527,91
DongThap,25/01/2016,213492,17091,66099,40416,88440,19275,10008,72406,64060,86516,50362,22141,1591,3365,9801,5368,796,36
DongThap,18/01/2016,459713,58590,20280,87504,75693,51398,45831,80396,89043,39893,50040,56770,4433,4037,4898,5153,637,67
DongThap,11/01/2016,180290,32918,73916,85928,15941,00087,46489,67132,75585,92399,86170,64399,8233,5317,0807,8471,699,51
DongThap,04/01/2016,945447,83953,02920,53780,67241,83802,63591,79594,57034,51534,46045,53898,4407,4306,5349,0098,451,39
DongThap,28/12/2015,884827,46490,75336,74198,54877,13527,19030,76759,49866,12752,05526,13812,0750,5896,0700,3934,931,46
DongThap,21/12/2015,720511,94154,87443,63823,51225,13065,12412,46827,01425,04783,20034,67456,9917,5992,4898,2123,051,16
DongThap,14/12/2015,054855,35694,43336,43171,88271,32470,10466,01013,03066,47529,05152,80305,1161,4563,2921,9303,634,76
DongThap,07/12/2015,678825,32938,94581,27671,33512,04881,65725,81019,87696,19035,30701,53706,9905,3956,1080,7369,825,86
DongThap,30/11/2015,132479,41363,89060,66116,60017,95596,51866,38534,66889,77697,07448,31344,8864,3317,2730,8758,914,99
DongThap,23/11/2015,747236,61166,94252,51783,65214,78072,62217,55659,27004,36058,39226,48602,0823,5312,3129,4010,438,76
DongThap,16/11/2015,317527,50657,24864,63889,82296,15711,39359,88735,40485,20954,20061,71124,1751,7093,5848,4097,399,32
DongThap,09/11/2015,156111,93835,12542,00889,33050,95497,41411,62298,23395,17912,98194,54308,5509,3178,3068,9534,625,65
DongThap,02/11/2015,633781,10247,81675,87652,44528,36091,09233,26946,01857,71476,13961,00254,9169,4637,4996,6579,445,00
DongThap,26/10/2015,555332,92532,34501,80305,12600,74993,60405,32234,95977,08250,77656,56605,9754,2246,2318,5369,245,68
DongThap,19/10/2015,706198,33601,46186,66960,48541,43182,38390,72359,89337,16207,46239,53117,8923,3983,1872,2293,375,92
DongThap,12/10/2015,961432,54598,56418,99820,61879,58405,78839,36346,02852,88914,68988,79227,8974,9411,1885,4469,136,65
DongThap,05/10/2015,861876,61080,67544,20367,84990,46754,32152,18805,42077,96884,73173,56912,9208,6855,3710,3411,576,13
DongThap,28/09/2015,801441,38475,97414,65605,03990,22482,20891,18133,77015,98226,38974,47567,8020,7608,2347,3887,486,09
DongThap,21/09/2015,346993,42962,04692,04277,38027,41166,55974,80119,82515,06328,88945,70660,1144,3554,1319,6453,139,30
DongThap,14/09/2015,339038,50347,65336,06303,73181,43334,56694,33080,44723,14054,70030,63737,3050,8422,1687,4497,704,79
DongThap,07/09/2015,727343,79203,33088,30602,78047,48418,83989,87717,79396,33875,54438,38527,0863,5077,8742,4803,842,41
DongThap,31/08/2015,429736,02501,35997,01972,64699,16894,81542,61208,62518,26044,88858,72211,0822,7612,2266,3133,130,59
DongThap,24/08/2015,336091,04888,08845,34515,18300,34141,94192,78804,80732,94494,06724,95622,1734,1479,1478,5079,315,71
DongThap,17/08/2015,991595,09528,20225,18769,67350,88433,40247,02531,95523,99503,51538,60778,3513,2337,9935,8775,635,56
DongThap,10/08/2015,621201,79360,10372,49545,36751,31641,61627,17102,06123,45172,41173,73772,0690,5067,9914,8793,845,00
DongThap,03/08/2015,988426,30824,35468,17154,58390,91265,71113,78336,10052,54181,85874,47938,0282,2397,0385,4199,629,06
DongThap,27/07/2015,186390,86346,73245,77339,98169,97275,51335,02943,22084,71549,89646,39571,6992,5791,2974,0120,599,02
DongThap,20/07/2015,962141,56468,65286,78089,59791,89672,84105,75703,73239,86209,10626,77216,8218,8651,0662,8667,771,63
DongThap,13/07/2015,724254,45442,57268,33714,42332,43239,43799,80528,01113,28374,92493,06072,4185,6876,5889,3255,304,03
DongThap,06/07/2015,824437,23162,34401,40622,27006,19535,96612,51819,74829,76332,82385,94007,2616,4557,9388,4914,406,91
DongThap,29/06/2015,361424,66226,83535,43109,36551,79494,67170,19646,94351,56836,61616,32706,1658,2479,0917,5770,005,95
DongThap,22/06/2015,178210,94003,32246,76221,63153,79232,52511,05891,92082,66553,05326,18092,4320,1060,6137,4603,177,82
DongThap,15/06/2015,355637,63862,92866,26665,62860,08719,88119,37454,84008,25123,06819,40448,0177,6551,9805,9143,874,39
DongThap,08/06/2015,905698,76147,65068,06914,80429,72953,05904,98114,88635,57645,51598,85521,3947,9858,6687,0852,463,79
DongThap,01/06/2015,213956,13045,62265,37996,05603,88186,49427,77321,89880,50201,61347,35406,8497,1376,5847,9897,015,17
DongThap,25/05/2015,184235,06012,31195,82033,60576,34695,45545,47423,58135,96780,24474,06553,5652,9931,9794,0067,748,33
DongThap,18/05/2015,858836,49723,68926,10623,46676,52471,37170,46527,67689,65577,17712,19349,1810,9271,7002,2458,422,67
DongThap,11/05/2015,357033,89282,45498,33389,68363,88139,14553,43750,28276,89089,61639,24416,4728,1179,1556,7175,562,21
DongThap,04/05/2015,783528,52905,25464,29412,02457,84750,63584,83128,45982,14845,09600,20240,6946,0904,0081,8709,827,46
